month,segment_id,state,product_line,territory,written_premium,earned_premium,incurred_losses,loss_ratio,expense_ratio,combined_ratio,retention,policy_count,claim_frequency,avg_claim_severity
2026-02,WY-FR-02,WY,Farm and Ranch,Rural farm belt,493586,457010,328870,72.0,30.1,102.0,79.2,199,7.5,21918
2026-03,WY-FR-02,WY,Farm and Ranch,Rural farm belt,626415,615417,531682,86.4,26.5,112.9,79.4,365,9.7,14979
2025-04,WY-FR-03,WY,Farm and Ranch,Wildland interface,430401,428326,375257,87.6,29.0,116.6,79.1,314,8.7,13793
2025-05,WY-FR-03,WY,Farm and Ranch,Wildland interface,418147,409909,445104,108.6,30.1,138.7,78.8,228,11.8,16513
2025-06,WY-FR-03,WY,Farm and Ranch,Wildland interface,538573,515457,563347,109.3,31.5,140.8,78.1,221,10.1,25249
2025-07,WY-FR-03,WY,Farm and Ranch,Wildland interface,527546,488362,491156,100.6,27.5,128.1,73.8,275,9.1,19519
2025-08,WY-FR-03,WY,Farm and Ranch,Wildland interface,628745,634276,607431,95.8,29.1,124.9,78.4,403,8.7,17307
2025-09,WY-FR-03,WY,Farm and Ranch,Wildland interface,658087,629686,641979,102.0,29.5,131.4,76.1,365,12.1,14560
2025-10,WY-FR-03,WY,Farm and Ranch,Wildland interface,710987,722188,737406,102.1,25.6,127.7,75.4,554,8.8,15041
2025-11,WY-FR-03,WY,Farm and Ranch,Wildland interface,525178,506498,481477,95.1,27.9,123.0,76.9,376,9.9,12985
2025-12,WY-FR-03,WY,Farm and Ranch,Wildland interface,703664,712871,708989,99.5,30.6,130.1,78.7,340,11.1,18806
2026-01,WY-FR-03,WY,Farm and Ranch,Wildland interface,493450,461038,415660,90.2,28.9,119.1,78.4,251,11.1,14950
2026-02,WY-FR-03,WY,Farm and Ranch,Wildland interface,672551,639014,599440,93.8,28.8,122.6,78.5,442,9.6,14069
2026-03,WY-FR-03,WY,Farm and Ranch,Wildland interface,475864,469328,415235,88.5,26.8,115.2,77.7,233,11.1,16008
2025-04,WY-FR-04,WY,Farm and Ranch,Mountain and hail belt,624846,588629,515034,87.5,28.4,115.9,83.9,422,10.7,11408
2025-05,WY-FR-04,WY,Farm and Ranch,Mountain and hail belt,564427,560217,491131,87.7,29.7,117.3,83.8,241,7.7,26341
2025-06,WY-FR-04,WY,Farm and Ranch,Mountain and hail belt,586368,577220,549249,95.2,29.8,125.0,83.0,341,8.9,18130
2025-07,WY-FR-04,WY,Farm and Ranch,Mountain and hail belt,579071,582322,604288,103.8,26.8,130.6,79.2,431,13.1,10735
2025-08,WY-FR-04,WY,Farm and Ranch,Mountain and hail belt,633085,641772,653139,101.8,26.2,128.0,80.8,287,8.3,27438
2025-09,WY-FR-04,WY,Farm and Ranch,Mountain and hail belt,590394,543262,473474,87.2,28.7,115.9,83.6,228,9.6,21679
2025-10,WY-FR-04,WY,Farm and Ranch,Mountain and hail belt,533351,526913,512150,97.2,28.6,125.8,82.2,350,10.3,14267
2025-11,WY-FR-04,WY,Farm and Ranch,Mountain and hail belt,586389,566487,466131,82.3,31.2,113.4,83.6,310,8.4,17870
2025-12,WY-FR-04,WY,Farm and Ranch,Mountain and hail belt,608157,568376,507720,89.3,30.3,119.6,82.8,293,9.9,17545
2026-01,WY-FR-04,WY,Farm and Ranch,Mountain and hail belt,724955,675909,638350,94.4,29.7,124.2,81.4,306,9.5,22034
2026-02,WY-FR-04,WY,Farm and Ranch,Mountain and hail belt,645413,618093,587265,95.0,27.5,122.5,83.5,414,8.5,16667
2026-03,WY-FR-04,WY,Farm and Ranch,Mountain and hail belt,680485,673708,543185,80.6,30.7,111.3,79.6,372,8.5,17131
2025-04,WY-UM-01,WY,Umbrella,Urban agency corridor,178246,176070,104687,59.5,23.0,82.5,86.0,161,6.7,9750
2025-05,WY-UM-01,WY,Umbrella,Urban agency corridor,214391,201423,118400,58.8,20.9,79.6,84.4,161,5.7,13014
2025-06,WY-UM-01,WY,Umbrella,Urban agency corridor,226389,227516,130625,57.4,21.2,78.7,84.6,274,5.2,9117
2025-07,WY-UM-01,WY,Umbrella,Urban agency corridor,176986,165390,81095,49.0,23.0,72.0,88.0,223,4.4,8255
2025-08,WY-UM-01,WY,Umbrella,Urban agency corridor,206358,203847,127269,62.4,19.4,81.8,89.3,199,5.3,11993
2025-09,WY-UM-01,WY,Umbrella,Urban agency corridor,242645,225564,137377,60.9,19.6,80.5,83.9,161,5.7,15062
2025-10,WY-UM-01,WY,Umbrella,Urban agency corridor,210639,214214,113357,52.9,20.9,73.8,83.8,238,5.3,8949
2025-11,WY-UM-01,WY,Umbrella,Urban agency corridor,221474,224897,116149,51.6,20.8,72.4,87.8,176,4.8,13791
2025-12,WY-UM-01,WY,Umbrella,Urban agency corridor,231929,233435,117485,50.3,20.2,70.5,87.5,237,6.2,7978
2026-01,WY-UM-01,WY,Umbrella,Urban agency corridor,162104,157066,78841,50.2,21.6,71.8,83.8,139,4.8,11710
2026-02,WY-UM-01,WY,Umbrella,Urban agency corridor,182744,181746,96183,52.9,19.6,72.5,86.5,155,5.5,11337
2026-03,WY-UM-01,WY,Umbrella,Urban agency corridor,214663,199624,81922,41.0,24.0,65.0,88.4,232,3.5,9951
2025-04,WY-UM-02,WY,Umbrella,Rural farm belt,195852,191636,114310,59.6,23.2,82.9,81.9,153,4.8,15442
2025-05,WY-UM-02,WY,Umbrella,Rural farm belt,234033,219539,130634,59.5,19.6,79.1,84.5,171,7.3,10419
2025-06,WY-UM-02,WY,Umbrella,Rural farm belt,159971,150473,79790,53.0,21.9,74.9,86.2,198,4.3,9423
2025-07,WY-UM-02,WY,Umbrella,Rural farm belt,198238,189586,114582,60.4,21.0,81.5,86.8,257,6.7,6641
2025-08,WY-UM-02,WY,Umbrella,Rural farm belt,243196,236373,151786,64.2,22.5,86.7,83.8,209,5.9,12413
2025-09,WY-UM-02,WY,Umbrella,Rural farm belt,202305,206068,113458,55.1,21.7,76.8,82.4,256,4.7,9337
2025-10,WY-UM-02,WY,Umbrella,Rural farm belt,174789,164093,85651,52.2,23.5,75.7,86.9,143,6.1,9846
2025-11,WY-UM-02,WY,Umbrella,Rural farm belt,188180,175543,98455,56.1,18.9,75.0,82.7,176,4.7,11987
2025-12,WY-UM-02,WY,Umbrella,Rural farm belt,193473,179606,86310,48.1,21.1,69.1,85.3,163,6.1,8653
2026-01,WY-UM-02,WY,Umbrella,Rural farm belt,228686,233153,129419,55.5,19.7,75.2,83.4,197,4.8,13732
2026-02,WY-UM-02,WY,Umbrella,Rural farm belt,216870,208622,96472,46.2,24.5,70.7,83.7,277,4.4,7922
2026-03,WY-UM-02,WY,Umbrella,Rural farm belt,163480,152439,71438,46.9,21.8,68.7,81.5,130,5.0,10922
2025-04,WY-UM-03,WY,Umbrella,Wildland interface,182102,185175,116519,62.9,19.1,82.1,80.3,216,5.6,9552
2025-05,WY-UM-03,WY,Umbrella,Wildland interface,176340,176716,118691,67.2,21.7,88.8,79.0,133,6.5,13629
2025-06,WY-UM-03,WY,Umbrella,Wildland interface,206981,208980,131799,63.1,24.2,87.2,77.1,215,5.6,10893
2025-07,WY-UM-03,WY,Umbrella,Wildland interface,243876,237332,169215,71.3,23.6,94.9,77.6,288,9.4,6220
2025-08,WY-UM-03,WY,Umbrella,Wildland interface,200183,187281,116618,62.3,20.8,83.0,79.2,242,5.6,8611
2025-09,WY-UM-03,WY,Umbrella,Wildland interface,247497,245208,154078,62.8,22.2,85.0,79.0,285,5.1,10696
2025-10,WY-UM-03,WY,Umbrella,Wildland interface,231274,224387,137040,61.1,21.1,82.1,80.4,168,5.3,15454
2025-11,WY-UM-03,WY,Umbrella,Wildland interface,182726,183785,130337,70.9,20.9,91.9,76.6,230,9.0,6311
2025-12,WY-UM-03,WY,Umbrella,Wildland interface,227065,230354,127141,55.2,18.8,74.0,79.2,207,5.5,11088
2026-01,WY-UM-03,WY,Umbrella,Wildland interface,243197,247141,146436,59.3,21.6,80.8,79.2,233,5.9,10687
2026-02,WY-UM-03,WY,Umbrella,Wildland interface,257361,259628,168196,64.8,20.9,85.7,78.5,192,5.8,15185
2026-03,WY-UM-03,WY,Umbrella,Wildland interface,229455,227220,153051,67.4,20.0,87.3,79.2,164,5.8,16095
2025-04,WY-UM-04,WY,Umbrella,Mountain and hail belt,210949,212677,132773,62.4,19.9,82.3,81.3,163,6.2,13137
2025-05,WY-UM-04,WY,Umbrella,Mountain and hail belt,239390,230359,142742,62.0,20.7,82.7,81.5,170,7.1,11855
2025-06,WY-UM-04,WY,Umbrella,Mountain and hail belt,200269,199596,117414,58.8,20.3,79.1,82.6,226,5.3,9883
2025-07,WY-UM-04,WY,Umbrella,Mountain and hail belt,204433,192524,120834,62.8,24.1,86.9,84.7,148,8.2,9987
2025-08,WY-UM-04,WY,Umbrella,Mountain and hail belt,195161,191605,125488,65.5,20.6,86.1,84.6,200,7.1,8880
2025-09,WY-UM-04,WY,Umbrella,Mountain and hail belt,150544,151902,88851,58.5,20.6,79.1,81.5,142,7.4,8476
2025-10,WY-UM-04,WY,Umbrella,Mountain and hail belt,202683,189584,104717,55.2,21.4,76.7,81.8,160,6.4,10226
2025-11,WY-UM-04,WY,Umbrella,Mountain and hail belt,191854,182247,106762,58.6,19.6,78.2,85.7,225,6.0,7851
2025-12,WY-UM-04,WY,Umbrella,Mountain and hail belt,238205,223003,124157,55.7,21.1,76.8,83.0,168,6.6,11273
2026-01,WY-UM-04,WY,Umbrella,Mountain and hail belt,173057,159909,89289,55.8,23.0,78.8,86.3,189,6.6,7187
2026-02,WY-UM-04,WY,Umbrella,Mountain and hail belt,203924,201176,108820,54.1,21.0,75.1,84.2,157,4.9,14187
2026-03,WY-UM-04,WY,Umbrella,Mountain and hail belt,189114,188441,125770,66.7,21.5,88.3,86.4,144,7.1,12359
